Timestamp,State,StatName,Location,Duration
14:38:09.147,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (76),
14:39:41.335,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (76),921.85
14:39:41.536,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),
14:40:24.057,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),425.21
14:40:24.245,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),
14:41:15.083,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),508.37
14:41:15.279,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:41:17.992,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),27.13
14:41:18.199,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),
14:42:03.463,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),452.64
14:42:03.653,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),
14:42:37.163,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),335.10
14:42:37.351,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),
14:42:51.438,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (88),140.86
14:42:51.645,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:42:56.685,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),50.40
14:42:56.698,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:44:19.988,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),832.89
14:44:20.178,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:44:22.439,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),22.60
14:44:22.640,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:44:50.003,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),273.63
14:44:50.189,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:46:42.929,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),1127.41
14:46:43.125,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:46:43.666,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),5.41
14:46:43.872,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:47:02.790,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),189.17
14:47:02.989,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),
14:47:24.580,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (71),215.92
14:47:24.775,Start,AIStat_Hunger,Lunch,
14:47:38.504,End,AIStat_Hunger,Lunch,137.28
14:47:38.700,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),
14:47:51.983,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),132.83
14:47:52.182,Start,AIStat_Hunger,Lunch (4),
14:48:06.266,End,AIStat_Hunger,Lunch (4),140.84
14:48:06.456,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:48:09.548,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),30.91
14:48:09.755,Start,AIStat_Energy,椅子-Corbu (19),
14:49:02.046,End,AIStat_Energy,椅子-Corbu (19),522.91
14:49:02.235,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),
14:49:13.263,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),110.28
14:49:13.457,Start,AIStat_Hunger,Lunch,
14:49:25.967,End,AIStat_Hunger,Lunch,125.10
14:49:26.164,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:49:27.684,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),15.21
14:49:27.889,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),
14:49:39.791,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),118.99
14:49:39.984,Start,AIStat_Hunger,Lunch (21),
14:49:52.938,End,AIStat_Hunger,Lunch (21),129.54
14:49:53.136,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),
14:50:05.895,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),127.59
14:50:06.086,Start,AIStat_Hunger,Lunch,
14:50:18.424,End,AIStat_Hunger,Lunch,123.39
14:50:18.613,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,
14:50:31.209,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,125.96
14:50:31.404,Start,AIStat_Hunger,Lunch (22),
14:50:44.879,End,AIStat_Hunger,Lunch (22),134.75
14:50:45.078,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),
14:50:58.731,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),136.53
14:50:58.931,Start,AIStat_Hunger,Lunch,
14:51:13.477,End,AIStat_Hunger,Lunch,145.45
14:51:13.669,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:51:15.990,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),23.23
14:51:16.197,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,
14:51:28.191,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,119.95
14:51:28.386,Start,AIStat_Hunger,Lunch (12),
14:51:42.903,End,AIStat_Hunger,Lunch (12),145.17
