Timestamp,State,StatName,Location,Duration
14:37:38.939,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (28),
14:39:39.649,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (28),1207.09
14:39:39.835,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:41:03.618,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),837.83
14:41:03.810,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,
14:41:16.292,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,124.82
14:41:16.480,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),
14:41:19.418,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),29.38
14:41:19.625,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:41:40.615,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),209.89
14:41:40.808,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),
14:41:54.225,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),134.17
14:41:54.415,Start,AIStat_Hunger,Lunch,
14:42:08.281,End,AIStat_Hunger,Lunch,138.67
14:42:08.473,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
14:42:22.662,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,141.88
14:42:22.860,Start,AIStat_Hunger,Lunch (1),
14:42:36.224,End,AIStat_Hunger,Lunch (1),133.64
14:42:36.415,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,
14:42:50.535,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,141.20
14:42:50.732,Start,AIStat_Hunger,Lunch,
14:43:04.191,End,AIStat_Hunger,Lunch,134.60
14:43:04.385,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),
14:43:18.671,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),142.86
14:43:18.864,Start,AIStat_Hunger,Lunch (9),
14:43:32.790,End,AIStat_Hunger,Lunch (9),139.26
14:43:32.982,Start,AIStat_Energy,椅子-Corbu (18),
14:44:32.343,End,AIStat_Energy,椅子-Corbu (18),593.61
14:44:32.528,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:45:05.446,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),329.18
14:45:05.649,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:45:33.300,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),276.50
14:45:33.495,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:46:27.458,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),539.62
14:46:27.652,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:47:32.208,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),645.56
14:47:32.405,Start,AIStat_Hunger,Lunch (2),
14:47:45.958,End,AIStat_Hunger,Lunch (2),135.51
14:47:46.147,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
14:48:46.373,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),602.25
14:48:46.582,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (8),
