Timestamp,State,StatName,Location,Duration
14:38:01.084,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (48),
14:39:42.080,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (48),1009.93
14:39:42.281,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (1),
14:40:00.800,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (1),185.20
14:40:01.006,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (80),
14:41:24.424,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (80),834.19
14:41:24.622,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (80),
14:41:59.579,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (80),349.59
14:41:59.767,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:42:02.220,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),24.52
14:42:02.430,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (63),
14:43:08.430,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (63),659.98
14:43:08.622,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (52),
14:43:58.118,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (52),494.96
14:43:58.311,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),
14:44:36.256,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),379.44
14:44:36.274,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),
14:44:52.082,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),158.09
14:44:52.272,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),
14:45:57.279,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),650.08
14:45:57.477,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),
14:45:59.632,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),21.56
14:45:59.841,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),
14:46:36.491,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (4),366.48
14:46:36.683,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),
14:46:53.209,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),165.29
14:46:53.407,Start,AIStat_Hunger,Lunch (22),
14:47:06.866,End,AIStat_Hunger,Lunch (22),134.59
14:47:07.056,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),
14:47:20.082,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),130.25
14:47:20.271,Start,AIStat_Hunger,Lunch,
14:47:32.643,End,AIStat_Hunger,Lunch,123.70
14:47:32.841,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
14:47:45.812,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,129.71
14:47:46.011,Start,AIStat_Hunger,Lunch (21),
14:47:59.525,End,AIStat_Hunger,Lunch (21),135.14
14:47:59.727,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),
14:48:12.970,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),132.44
14:48:13.163,Start,AIStat_Hunger,Lunch,
14:48:25.726,End,AIStat_Hunger,Lunch,125.63
14:48:25.915,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
14:48:39.852,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,139.35
14:48:40.049,Start,AIStat_Hunger,Lunch (21),
14:48:53.983,End,AIStat_Hunger,Lunch (21),139.34
14:48:54.180,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),
14:49:07.190,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),130.12
14:49:07.380,Start,AIStat_Hunger,Lunch (22),
14:49:21.070,End,AIStat_Hunger,Lunch (22),136.88
14:49:21.267,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),
