Timestamp,State,StatName,Location,Duration
14:37:46.993,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (74),
14:39:38.945,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (74),1119.49
14:39:39.158,Start,AIStat_Energy,椅子-Corbu (16),
14:40:30.253,End,AIStat_Energy,椅子-Corbu (16),510.95
14:40:30.444,Start,AIStat_Hunger,Lunch (16),
14:40:44.609,End,AIStat_Hunger,Lunch (16),141.64
14:40:44.808,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),
14:41:01.360,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),165.53
14:41:01.549,Start,AIStat_Hunger,Lunch,
14:41:16.368,End,AIStat_Hunger,Lunch,148.20
14:41:16.566,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),
14:41:31.819,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),152.54
14:41:32.009,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
14:41:33.980,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),19.72
14:41:34.185,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (12),
14:42:04.665,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (12),304.81
14:42:04.860,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),
14:42:17.699,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),128.38
14:42:17.887,Start,AIStat_Hunger,Lunch,
14:42:32.121,End,AIStat_Hunger,Lunch,142.34
14:42:32.317,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
14:42:46.785,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,144.68
14:42:46.976,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (37),
14:59:30.024,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (37),10030.48
14:59:30.222,Start,AIStat_Energy,椅子-Corbu (17),
15:00:24.581,End,AIStat_Energy,椅子-Corbu (17),543.59
15:00:24.775,Start,AIStat_Hunger,Lunch,
15:00:39.115,End,AIStat_Hunger,Lunch,143.39
15:00:39.310,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
15:00:53.015,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,137.05
15:00:53.207,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),
15:00:56.264,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),30.57
15:00:56.470,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (12),
15:02:19.424,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (12),829.55
15:02:19.619,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
15:02:33.630,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,140.10
15:02:33.824,Start,AIStat_Hunger,Lunch (13),
15:02:48.505,End,AIStat_Hunger,Lunch (13),146.82
15:02:48.695,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),
15:02:51.984,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),32.87
15:02:52.185,Start,AIStat_Energy,椅子-Corbu (10),
15:02:58.129,End,AIStat_Energy,椅子-Corbu (10),59.45
15:02:58.320,Start,AIStat_Hunger,Lunch (12),
15:03:13.013,End,AIStat_Hunger,Lunch (12),146.95
15:03:13.205,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
