Timestamp,State,StatName,Location,Duration
15:18:57.225,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (42),
15:20:35.188,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (42),979.60
15:20:35.379,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:20:53.080,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),177.00
15:20:53.287,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:21:15.512,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),222.26
15:21:15.701,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:21:55.644,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),399.42
15:21:55.833,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:22:13.453,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),176.18
15:22:13.639,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:22:50.799,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),371.60
15:22:51.005,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:24:20.578,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),895.71
15:24:20.771,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,
15:24:33.373,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,126.03
15:24:33.571,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),
15:24:54.913,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (9),213.43
15:24:55.109,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
15:24:58.484,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),33.74
15:24:58.695,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),
15:25:10.940,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (1),122.45
15:25:11.138,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (39),
15:41:53.890,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (39),10027.53
15:41:54.090,Start,AIStat_Energy,椅子-Corbu (3),
15:42:04.067,End,AIStat_Energy,椅子-Corbu (3),99.74
15:42:04.256,Start,AIStat_Hunger,Lunch (11),
15:42:18.463,End,AIStat_Hunger,Lunch (11),142.05
15:42:18.652,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),
15:42:33.379,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),147.27
15:42:33.578,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
15:42:35.444,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),18.67
15:42:35.648,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),
15:42:47.845,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),121.98
15:42:48.036,Start,AIStat_Hunger,Lunch,
15:43:00.622,End,AIStat_Hunger,Lunch,125.86
15:43:00.822,Start,AIStat_Energy,椅子-Corbu (3),
15:43:08.294,End,AIStat_Energy,椅子-Corbu (3),74.73
15:43:08.495,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,
15:43:21.733,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2,132.39
15:43:21.923,Start,AIStat_Hunger,Lunch (12),
15:43:37.045,End,AIStat_Hunger,Lunch (12),151.23
15:43:37.237,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef,
15:43:41.864,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef,46.26
15:43:42.072,Start,AIStat_Hunger,Lunch (13),
15:43:55.992,End,AIStat_Hunger,Lunch (13),139.21
