Timestamp,State,StatName,Location,Duration
15:19:17.365,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (28),
15:20:59.585,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (28),1022.17
15:20:59.787,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:21:52.540,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),527.54
15:21:52.739,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),
15:22:05.424,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),126.83
15:22:05.618,Start,AIStat_Hunger,Lunch (16),
15:22:21.152,End,AIStat_Hunger,Lunch (16),155.34
15:22:21.335,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:22:44.125,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),227.87
15:22:44.410,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:24:04.518,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),801.26
15:24:04.703,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:24:27.994,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),232.93
15:24:28.181,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),
15:24:31.113,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),29.31
15:24:31.324,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:25:06.220,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),348.88
15:25:06.311,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:26:16.061,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),697.52
15:26:16.258,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
15:26:19.040,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),27.81
15:26:19.248,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),
15:26:49.831,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (35),305.83
15:26:50.022,Start,AIStat_Hunger,Lunch (22),
15:27:03.085,End,AIStat_Hunger,Lunch (22),130.64
15:27:03.285,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),
15:27:17.328,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (1),140.45
15:27:17.527,Start,AIStat_Hunger,Lunch (21),
15:27:30.590,End,AIStat_Hunger,Lunch (21),130.63
15:27:30.787,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),
15:27:43.480,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),126.92
15:27:43.670,Start,AIStat_Energy,椅子-Corbu (14),
15:28:36.378,End,AIStat_Energy,椅子-Corbu (14),527.07
15:28:36.577,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
15:28:37.090,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),5.13
15:28:37.291,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
