Timestamp,State,StatName,Location,Duration
15:19:29.468,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (68),
15:23:22.303,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (68),2328.30
15:23:22.517,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (31),
15:24:52.275,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (31),897.59
15:24:52.465,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (31),
15:26:33.220,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (31),1007.56
15:26:33.419,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (31),
15:27:14.683,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (31),412.65
15:27:14.886,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
15:27:27.058,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,121.72
15:27:27.255,Start,AIStat_Hunger,Lunch (4),
15:27:41.228,End,AIStat_Hunger,Lunch (4),139.74
15:27:41.423,Start,AIStat_Energy,椅子-Corbu (19),
15:28:38.941,End,AIStat_Energy,椅子-Corbu (19),575.18
15:28:39.139,Start,AIStat_Hunger,Lunch (3),
15:28:52.778,End,AIStat_Hunger,Lunch (3),136.36
15:28:52.964,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
15:29:14.769,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,218.07
15:29:14.963,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
15:29:17.144,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),21.80
15:29:17.344,Start,AIStat_Hunger,Lunch,
15:29:30.115,End,AIStat_Hunger,Lunch,127.72
15:29:30.310,Start,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),
15:29:43.635,End,AIStat_Bladder,衛生器具 - プライベート - 6.1 Lpf より大きいフラッシュ -- 7ed6c794b9f3900cc6cbea7e8c8f88d2 (2),133.22
15:29:43.826,Start,AIStat_Energy,椅子-Corbu (19),
15:30:35.112,End,AIStat_Energy,椅子-Corbu (19),512.86
15:30:35.302,Start,AIStat_Hunger,Lunch (12),
15:30:49.908,End,AIStat_Hunger,Lunch (12),146.07
15:30:50.100,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),
15:31:09.883,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab (2),197.82
15:31:10.081,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (2),
