Timestamp,State,StatName,Location,Duration
15:19:05.275,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (57),
15:20:47.295,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (57),1020.18
15:20:47.498,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (66),
15:22:14.950,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (66),874.51
15:22:14.967,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (66),
15:22:30.528,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (66),155.60
15:22:30.736,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (59),
15:23:52.668,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (59),819.32
15:23:52.687,Start,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,
15:24:05.608,End,AIStat_Bladder,衛生器具 - 象牙色 -- 96fd958814cef15566007b16de22b5ab,129.23
15:24:05.802,Start,AIStat_Hunger,Lunch (5),
15:24:19.614,End,AIStat_Hunger,Lunch (5),138.13
15:24:19.811,Start,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),
15:24:22.959,End,AIStat_Hydrated,特殊設備 - 500 x 610 x 875mm -- 3973f108c8c03b6970fe3bbdc13086ef (1),31.47
15:24:23.171,Start,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (66),
15:41:06.539,End,AIStat_Work,オフィスチェア -- efbca5d6046312743e0c22ff05f8b18f (66),10033.70
15:41:06.732,Start,AIStat_Energy,椅子-Corbu (3),
15:41:16.421,End,AIStat_Energy,椅子-Corbu (3),96.89
15:41:16.617,Start,AIStat_Hunger,Lunch (2),
15:41:29.865,End,AIStat_Hunger,Lunch (2),132.48
